DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyRelativeHumidity,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed,Sunrise,Sunset
2022-01-05 10:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 10:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 10:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 11:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 11:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 11:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 12:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 12:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 12:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 13:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 13:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 13:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 14:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 14:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 14:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 15:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 15:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 15:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 16:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 16:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 16:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 17:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 17:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 17:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 18:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 18:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 18:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 19:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 19:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 19:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 20:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 20:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 20:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 21:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 21:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 21:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 22:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 22:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 22:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 23:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 23:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 23:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-05 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,723,1650
2022-01-06 0:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 0:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 0:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 1:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 1:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 1:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 2:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 2:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 2:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 3:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 3:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 3:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 4:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 4:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 4:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 5:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 5:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 5:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 6:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 6:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 6:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 7:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 7:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 7:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 8:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 8:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 8:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 9:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 9:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 9:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 10:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 10:35:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 10:55:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 11:15:00,NaN,NaN,,,NaN,,,,NaN,,NaN,,
2022-01-06 11:35:00,1,12,,,62,,24.67,,9,130,3,,
2022-01-06 11:55:00,1,10,,-SN:03 |SN |,67,BKN:07 43 OVC:08 50,24.65,7,8,190,5,,
2022-01-06 12:15:00,3,12,,-SN:03 |SN |,67,SCT:04 30 BKN:07 50 OVC:08 65,24.63,7,10,230,3,,
2022-01-06 12:35:00,3,14,,,62,SCT:04 48 OVC:08 60,24.63,10,11,350,3,,
2022-01-06 12:55:00,3,14,,,62,SCT:04 50 OVC:08 65,24.61,10,11,0,0,,
2022-01-06 13:15:00,5,16,,,62,SCT:04 50 BKN:07 60,24.59,10,13,40,5,,
2022-01-06 13:35:00,5,14,,,67,SCT:04 60,24.57,10,12,0,0,,
2022-01-06 13:55:00,5,14,,,67,SCT:04 60,24.56,10,12,300,3,,
2022-01-06 14:15:00,5,14,,,67,CLR:00,24.55,10,12,350,5,,
2022-01-06 14:35:00,5,16,,,62,CLR:00,24.55,10,13,40,5,,
2022-01-06 14:55:00,5,18,,,58,CLR:00,24.54,10,14,80,3,,
2022-01-06 15:15:00,5,18,,,58,SCT:04 75,24.54,10,14,0,0,,
2022-01-06 15:35:00,5,14,,,67,SCT:04 75,24.54,10,12,300,3,,
2022-01-06 15:55:00,5,14,,,67,CLR:00,24.53,10,12,10,3,,
2022-01-06 16:15:00,5,12,,,73,SCT:04 75,24.54,10,10,0,0,,
2022-01-06 16:35:00,5,12,,,73,SCT:04 75,24.55,10,10,0,0,,
2022-01-06 16:55:00,3,10,,,72,SCT:04 75,24.54,10,8,0,0,,
2022-01-06 17:15:00,3,10,,,72,CLR:00,24.55,10,8,0,0,,
2022-01-06 17:35:00,3,10,,,72,SCT:04 80,24.55,10,8,340,7,,
2022-01-06 17:55:00,3,10,,,72,SCT:04 80,24.54,10,8,0,0,,
2022-01-06 18:15:00,3,9,,,78,CLR:00,24.53,10,8,350,6,,
2022-01-06 18:35:00,3,9,,,78,CLR:00,24.54,10,8,300,7,,
2022-01-06 18:55:00,3,9,,,78,CLR:00,24.51,10,8,0,0,,
2022-01-06 19:15:00,3,9,,,78,CLR:00,24.52,10,8,330,5,,
2022-01-06 19:35:00,3,9,,,78,CLR:00,24.51,10,8,340,3,,
2022-01-06 19:55:00,5,10,,,79,CLR:00,24.47,10,9,VRB,7,,
2022-01-06 20:15:00,5,10,,,79,CLR:00,24.49,10,9,VRB,7,,
2022-01-06 20:35:00,5,10,,,79,CLR:00,24.51,10,9,VRB,11,,
2022-01-06 20:55:00,5,10,,,79,CLR:00,24.51,10,9,330,7,,
2022-01-06 21:15:00,5,10,,,79,SCT:04 90,24.49,10,9,210,8,,
2022-01-06 21:35:00,7,12,,,79,SCT:04 90,24.48,10,11,350,5,,
2022-01-06 21:55:00,7,12,,,79,SCT:04 90 SCT:04 120,24.48,10,11,190,5,,
2022-01-06 22:15:00,7,12,,,79,SCT:04 90 SCT:04 120,24.48,10,11,0,0,,
2022-01-06 22:35:00,5,10,,,79,CLR:00,24.49,10,9,340,3,,
2022-01-06 22:55:00,5,10,,,79,CLR:00,24.49,10,9,160,3,,
2022-01-06 23:15:00,7,10,,,85,CLR:00,24.49,10,9,260,6,,
2022-01-06 23:35:00,9,14,,,79,CLR:00,24.46,10,13,250,3,,
2022-01-06 23:55:00,10,14,,,85,CLR:00,24.45,10,13,0,0,,
2022-01-06 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,723,1651
2022-01-07 0:15:00,12,18,,,79,CLR:00,24.44,10,16,0,0,,
2022-01-07 0:35:00,12,19,,,73,CLR:00,24.45,10,17,70,5,,
2022-01-07 0:55:00,14,19,,,79,CLR:00,24.44,10,17,90,7,,
2022-01-07 1:15:00,10,18,,,73,CLR:00,24.44,10,16,330,7,,
2022-01-07 1:35:00,10,16,,,79,CLR:00,24.44,10,14,60,7,,
2022-01-07 1:55:00,7,12,,,79,CLR:00,24.46,10,11,20,5,,
2022-01-07 2:15:00,9,12,,,85,CLR:00,24.44,10,11,50,5,,
2022-01-07 2:35:00,9,14,,,79,CLR:00,24.45,10,13,220,8,,
2022-01-07 2:55:00,9,14,,,79,CLR:00,24.45,10,13,280,8,,
2022-01-07 3:15:00,10,14,,,85,CLR:00,24.44,10,13,30,7,,
2022-01-07 3:35:00,9,14,,,79,CLR:00,24.44,10,13,70,5,,
2022-01-07 3:55:00,10,14,,,85,CLR:00,24.44,10,13,130,5,,
2022-01-07 4:15:00,12,16,,,86,CLR:00,24.44,10,15,140,5,,
2022-01-07 4:35:00,12,18,,,79,CLR:00,24.44,10,16,40,3,,
2022-01-07 4:55:00,12,16,,,86,CLR:00,24.44,10,15,200,3,,
2022-01-07 5:15:00,14,18,,,86,CLR:00,24.43,10,17,VRB,9,,
2022-01-07 5:35:00,14,19,,,79,CLR:00,24.44,10,17,30,3,,
2022-01-07 5:55:00,10,16,,,79,CLR:00,24.44,10,14,30,5,,
2022-01-07 6:15:00,9,12,,,85,CLR:00,24.44,10,11,270,5,,
2022-01-07 6:35:00,10,14,,,85,CLR:00,24.44,10,13,320,6,,
2022-01-07 6:55:00,12,18,,,79,CLR:00,24.44,10,16,230,10,,
2022-01-07 7:15:00,18,21,,,86,CLR:00,24.43,10,20,210,9,,
2022-01-07 7:35:00,19,23,,,86,CLR:00,24.42,10,22,220,3,,
2022-01-07 7:55:00,10,18,,,73,CLR:00,24.43,10,16,40,8,,
2022-01-07 8:15:00,14,19,,,79,CLR:00,24.42,10,17,130,6,,
2022-01-07 8:35:00,16,21,,,80,CLR:00,24.42,10,19,190,6,,
2022-01-07 8:55:00,19,27,,,74,CLR:00,24.43,10,24,230,7,,
2022-01-07 9:15:00,19,27,,,74,CLR:00,24.44,10,24,20,3,,
2022-01-07 9:35:00,19,27,,,74,CLR:00,24.44,10,24,70,3,,
2022-01-07 9:55:00,19,32,,,60,CLR:00,24.44,10,27,0,0,,
2022-01-07 10:15:00,21,34,,,60,CLR:00,24.44,10,29,210,8,,
2022-01-07 10:35:00,25,36,,,65,CLR:00,24.43,10,32,0,0,,
2022-01-07 10:55:00,25,39,,,56,CLR:00,24.41,10,33,270,5,,
2022-01-07 11:15:00,18,57,,,21,CLR:00,24.39,10,40,260,20,,
2022-01-07 11:35:00,18,57,,,21,CLR:00,24.38,10,40,260,17,,
2022-01-07 11:55:00,16,59,,,18,CLR:00,24.37,10,41,240,13,,
2022-01-07 12:15:00,14,61,,,16,CLR:00,24.36,10,41,230,15,,
2022-01-07 12:35:00,14,61,,,16,CLR:00,24.35,10,41,240,15,,
2022-01-07 12:55:00,14,63,,,15,CLR:00,24.34,10,42,230,17,,
2022-01-07 13:15:00,18,61,,,19,CLR:00,24.33,10,42,130,9,,
2022-01-07 13:35:00,16,59,,,18,CLR:00,24.31,10,41,160,6,,
2022-01-07 13:55:00,16,63,,,16,CLR:00,24.31,10,43,170,13,,
2022-01-07 14:15:00,18,61,,,19,CLR:00,24.31,10,42,210,20,,
2022-01-07 14:35:00,18,61,,,19,CLR:00,24.31,10,42,220,16,,
2022-01-07 14:55:00,18,61,,,19,CLR:00,24.32,10,42,200,13,,
2022-01-07 15:15:00,18,63,,,17,CLR:00,24.32,10,43,230,3,,
2022-01-07 15:35:00,18,63,,,17,CLR:00,24.31,10,43,210,7,,
2022-01-07 15:55:00,18,61,,,19,CLR:00,24.31,10,42,200,10,,
2022-01-07 16:15:00,18,59,,,20,CLR:00,24.31,10,41,200,14,,
2022-01-07 16:35:00,18,59,,,20,CLR:00,24.31,10,41,200,14,,
2022-01-07 16:55:00,18,59,,,20,CLR:00,24.29,10,41,190,22,,
2022-01-07 17:15:00,16,59,,,18,CLR:00,24.29,10,41,200,13,,
2022-01-07 17:35:00,18,55,,,23,CLR:00,24.29,10,39,190,21,,
2022-01-07 17:55:00,18,55,,,23,CLR:00,24.29,10,39,180,15,,
2022-01-07 18:15:00,19,55,,,24,CLR:00,24.31,10,40,300,6,,
2022-01-07 18:35:00,19,54,,,26,CLR:00,24.31,10,39,0,0,,
2022-01-07 18:55:00,19,54,,,26,CLR:00,24.31,10,39,300,6,,
2022-01-07 19:15:00,19,54,,,26,CLR:00,24.32,10,39,240,5,,
2022-01-07 19:35:00,21,54,,,28,CLR:00,24.32,10,40,250,11,,
2022-01-07 19:55:00,19,55,,,24,CLR:00,24.32,10,40,250,15,,
2022-01-07 20:15:00,19,55,,,24,CLR:00,24.33,10,40,220,13,,
2022-01-07 20:35:00,21,54,,,28,CLR:00,24.33,10,40,220,18,,
2022-01-07 20:55:00,21,54,,,28,CLR:00,24.33,10,40,250,9,,
2022-01-07 21:15:00,19,54,,,26,CLR:00,24.34,10,39,240,14,,
2022-01-07 21:35:00,19,54,,,26,CLR:00,24.34,10,39,230,11,,
2022-01-07 21:55:00,21,52,,,30,CLR:00,24.34,10,39,220,11,,
2022-01-07 22:15:00,21,52,,,30,CLR:00,24.34,7,39,210,13,,
2022-01-07 22:35:00,21,52,,,30,CLR:00,24.35,10,39,230,8,,
2022-01-07 22:55:00,21,52,,,30,CLR:00,24.35,10,39,230,10,,
2022-01-07 23:15:00,21,50,,,32,CLR:00,24.35,10,38,230,8,,
2022-01-07 23:35:00,21,50,,,32,CLR:00,24.34,10,38,220,8,,
2022-01-07 23:55:00,21,46,,,37,CLR:00,24.34,10,36,200,9,,
2022-01-07 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,723,1652
2022-01-08 0:15:00,21,48,,,34,CLR:00,24.34,10,37,190,7,,
2022-01-08 0:35:00,21,48,,,34,CLR:00,24.34,10,37,200,13,,
2022-01-08 0:55:00,21,48,,,34,CLR:00,24.34,10,37,210,10,,
2022-01-08 1:15:00,21,50,,,32,CLR:00,24.34,10,38,200,10,,
2022-01-08 1:35:00,21,50,,,32,CLR:00,24.35,10,38,230,8,,
2022-01-08 1:55:00,21,50,,,32,CLR:00,24.34,10,38,190,8,,
2022-01-08 2:15:00,21,48,,,34,CLR:00,24.34,10,37,VRB,14,,
2022-01-08 2:35:00,21,50,,,32,CLR:00,24.34,10,38,200,13,,
2022-01-08 2:55:00,21,48,,,34,CLR:00,24.35,10,37,0,0,,
2022-01-08 3:15:00,21,46,,,37,CLR:00,24.35,10,36,190,6,,
2022-01-08 3:35:00,21,46,,,37,CLR:00,24.35,10,36,230,3,,
2022-01-08 3:55:00,21,46,,,37,CLR:00,24.35,7,36,190,5,,
2022-01-08 4:15:00,21,46,,,37,CLR:00,24.34,10,36,170,7,,
2022-01-08 4:35:00,21,48,,,34,CLR:00,24.34,10,37,200,5,,
2022-01-08 4:55:00,21,46,,,37,CLR:00,24.35,10,36,180,6,,
2022-01-08 5:15:00,21,50,,,32,CLR:00,24.36,10,38,210,9,,
2022-01-08 5:35:00,21,50,,,32,CLR:00,24.37,10,38,210,9,,
2022-01-08 5:55:00,21,50,,,32,CLR:00,24.37,10,38,200,7,,
2022-01-08 6:15:00,21,48,,,34,CLR:00,24.38,10,37,190,5,,
2022-01-08 6:35:00,21,46,,,37,CLR:00,24.38,10,36,200,9,,
2022-01-08 6:55:00,23,46,,,40,CLR:00,24.39,10,36,190,7,,
2022-01-08 7:15:00,23,46,,,40,CLR:00,24.39,10,36,210,11,,
2022-01-08 7:35:00,23,46,,,40,CLR:00,24.39,10,36,210,9,,
2022-01-08 7:55:00,23,48,,,37,CLR:00,24.41,10,37,310,3,,
2022-01-08 8:15:00,23,39,,,52,CLR:00,24.42,10,32,0,0,,
2022-01-08 8:35:00,21,41,,,45,CLR:00,24.44,10,33,50,3,,
2022-01-08 8:55:00,21,36,,,56,CLR:00,24.46,10,30,70,7,,
2022-01-08 9:15:00,21,34,,,60,SCT:04 80,24.49,10,29,0,0,,
2022-01-08 9:35:00,21,37,,,52,SCT:04 80,24.49,10,31,0,0,,
2022-01-08 9:55:00,23,39,,,52,SCT:04 80,24.49,10,33,190,5,,
2022-01-08 10:15:00,23,39,,,52,CLR:00,24.49,10,33,120,5,,
2022-01-08 10:35:00,25,41,,,53,CLR:00,24.5,10,34,0,0,,
2022-01-08 10:55:00,27,41,,,57,CLR:00,24.51,10,35,0,0,,
2022-01-08 11:15:00,27,43,,,53,CLR:00,24.51,10,36,170,5,,
2022-01-08 11:35:00,25,43,,,49,CLR:00,24.51,10,35,160,3,,
2022-01-08 11:55:00,27,41,,,57,CLR:00,24.52,10,35,140,3,,
2022-01-08 12:15:00,27,41,,,57,CLR:00,24.53,10,35,0,0,,
2022-01-08 12:35:00,27,45,,,49,CLR:00,24.52,10,37,140,7,,
2022-01-08 12:55:00,27,43,,,53,CLR:00,24.51,10,36,150,7,,
2022-01-08 13:15:00,28,43,,,57,CLR:00,24.52,10,36,30,8,,
2022-01-08 13:35:00,28,43,,,57,BKN:07 110,24.52,10,36,40,7,,
2022-01-08 13:55:00,28,41,,,61,OVC:08 110,24.54,10,35,310,5,,
2022-01-08 14:15:00,28,41,,,61,BKN:07 110,24.55,10,35,320,3,,
2022-01-08 14:35:00,28,41,,,61,CLR:00,24.55,10,35,340,3,,
2022-01-08 14:55:00,28,41,,,61,CLR:00,24.56,10,35,0,0,,
2022-01-08 15:15:00,28,41,,,61,CLR:00,24.57,10,35,0,0,,
2022-01-08 15:35:00,28,41,,,61,CLR:00,24.59,10,35,160,6,,
2022-01-08 15:55:00,27,43,,,53,CLR:00,24.6,10,36,130,3,,
2022-01-08 16:15:00,28,43,,,57,CLR:00,24.61,10,36,0,0,,
2022-01-08 16:35:00,28,41,,,61,CLR:00,24.63,10,35,330,7,,
2022-01-08 16:55:00,28,39,,,65,CLR:00,24.65,10,34,330,5,,
2022-01-08 17:15:00,28,37,,,70,CLR:00,24.67,10,33,360,6,,
2022-01-08 17:35:00,27,37,,,65,CLR:00,24.68,10,33,10,9,,
2022-01-08 17:55:00,25,39,,,56,CLR:00,24.71,10,33,30,13,,
2022-01-08 18:15:00,28,39,,,65,CLR:00,24.73,10,34,140,7,,
2022-01-08 18:35:00,28,39,,,65,SCT:04 55 SCT:04 90,24.75,10,34,110,5,,
2022-01-08 18:55:00,28,37,,,70,SCT:04 46 SCT:04 55,24.77,10,33,110,6,,
2022-01-08 19:15:00,27,37,,,65,SCT:04 55 SCT:04 70,24.79,10,33,130,5,,
2022-01-08 19:35:00,23,36,,,60,CLR:00,24.79,10,31,160,5,,
2022-01-08 19:55:00,25,36,,,65,CLR:00,24.79,10,32,170,5,,
2022-01-08 20:15:00,25,36,,,65,CLR:00,24.8,10,32,160,7,,
2022-01-08 20:35:00,23,34,,,65,CLR:00,24.81,10,30,160,9,,
2022-01-08 20:55:00,21,34,,,60,CLR:00,24.83,10,29,120,6,,
2022-01-08 21:15:00,21,34,,,60,CLR:00,24.85,10,29,120,9,,
2022-01-08 21:35:00,21,32,,,64,CLR:00,24.86,10,28,140,3,,
2022-01-08 21:55:00,21,32,,,64,CLR:00,24.88,10,28,0,0,,
2022-01-08 22:15:00,21,30,,,69,BKN:07 36,24.9,10,27,0,0,,
2022-01-08 22:35:00,21,32,,,64,BKN:07 36,24.9,10,28,0,0,,
2022-01-08 22:55:00,23,32,,,69,SCT:04 36,24.91,10,29,0,0,,
2022-01-08 23:15:00,21,30,,,69,CLR:00,24.91,10,27,0,0,,
2022-01-08 23:35:00,21,30,,,69,CLR:00,24.91,10,27,0,0,,
2022-01-08 23:55:00,23,28,,,80,CLR:00,24.92,10,26,0,0,,
2022-01-08 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,723,1653
2022-01-09 0:15:00,23,28,,,80,CLR:00,24.92,10,26,70,5,,
2022-01-09 0:35:00,21,28,,,74,CLR:00,24.91,10,25,0,0,,
2022-01-09 0:55:00,21,25,,,86,CLR:00,24.92,10,24,310,6,,
2022-01-09 1:15:00,21,25,,,86,CLR:00,24.93,10,24,360,5,,
2022-01-09 1:35:00,21,23,,,93,CLR:00,24.95,10,22,350,5,,
2022-01-09 1:55:00,21,23,,,93,CLR:00,24.95,10,22,320,3,,
2022-01-09 2:15:00,21,23,,,93,CLR:00,24.96,10,22,330,3,,
2022-01-09 2:35:00,21,23,,,93,CLR:00,24.96,10,22,350,3,,
2022-01-09 2:55:00,21,23,,,93,SCT:04 18,24.96,10,22,340,3,,
2022-01-09 3:15:00,19,23,,,86,BKN:07 16,24.96,10,22,330,6,,
2022-01-09 3:35:00,21,23,,,93,BKN:07 16,24.96,10,22,320,3,,
2022-01-09 3:55:00,21,23,,,93,OVC:08 16,24.96,10,22,0,0,,
2022-01-09 4:15:00,21,25,,,86,OVC:08 16,24.96,10,24,0,0,,
2022-01-09 4:35:00,21,25,,,86,OVC:08 16,24.96,10,24,350,3,,
2022-01-09 4:55:00,21,25,,,86,OVC:08 16,24.96,10,24,350,3,,
2022-01-09 5:15:00,21,25,,,86,OVC:08 16,24.96,10,24,350,6,,
2022-01-09 5:35:00,19,23,,,86,BKN:07 16,24.97,10,22,340,3,,
2022-01-09 5:55:00,19,23,,,86,OVC:08 16,24.98,10,22,340,5,,
2022-01-09 6:15:00,19,23,,,86,OVC:08 16,24.98,10,22,0,0,,
2022-01-09 6:35:00,19,23,,,86,OVC:08 18,24.99,10,22,300,3,,
2022-01-09 6:55:00,19,23,,,86,OVC:08 18,24.99,10,22,0,0,,
2022-01-09 7:15:00,21,25,,,86,OVC:08 18,24.99,10,24,0,0,,
2022-01-09 7:35:00,21,25,,,86,OVC:08 18,24.99,10,24,260,3,,
2022-01-09 7:55:00,21,25,,,86,BKN:07 16,24.99,10,24,0,0,,
2022-01-09 8:15:00,19,25,,,80,BKN:07 16,24.99,10,23,0,0,,
2022-01-09 8:35:00,21,25,,,86,SCT:04 8 OVC:08 16,25.01,10,24,0,0,,
2022-01-09 8:55:00,19,27,,,74,OVC:08 16,25.02,10,24,0,0,,
2022-01-09 9:15:00,19,27,,,74,OVC:08 16,25.03,10,24,0,0,,
2022-01-09 9:35:00,21,28,,,74,BKN:07 14,25.03,10,25,0,0,,
2022-01-09 9:55:00,21,28,,,74,BKN:07 14,25.04,10,25,0,0,,
2022-01-09 10:15:00,21,28,,,74,BKN:07 14,25.04,10,25,10,5,,
2022-01-09 10:35:00,21,28,,,74,SCT:04 14,25.04,10,25,10,3,,
2022-01-09 10:55:00,21,30,,,69,SCT:04 14,25.05,10,27,0,0,,
2022-01-09 11:15:00,21,30,,,69,CLR:00,25.04,10,27,0,0,,
2022-01-09 11:35:00,21,30,,,69,CLR:00,25.04,10,27,350,5,,
2022-01-09 11:55:00,21,30,,,69,CLR:00,25.03,10,27,340,3,,
2022-01-09 12:15:00,21,30,,,69,CLR:00,25.03,10,27,0,0,,
2022-01-09 12:35:00,21,32,,,64,CLR:00,25.03,10,28,310,3,,
2022-01-09 12:55:00,23,32,,,69,CLR:00,25.03,10,29,330,6,,
2022-01-09 13:15:00,23,32,,,69,CLR:00,25.03,10,29,0,0,,
2022-01-09 13:35:00,23,32,,,69,CLR:00,25.03,10,29,0,0,,
2022-01-09 13:55:00,23,32,,,69,CLR:00,25.03,10,29,50,3,,
2022-01-09 14:15:00,23,32,,,69,CLR:00,25.03,10,29,0,0,,
2022-01-09 14:35:00,23,34,,,65,CLR:00,25.03,10,30,160,3,,
2022-01-09 14:55:00,23,34,,,65,CLR:00,25.03,10,30,130,3,,
2022-01-09 15:15:00,21,34,,,60,CLR:00,25.04,10,29,0,0,,
2022-01-09 15:35:00,21,34,,,60,CLR:00,25.05,10,29,0,0,,
2022-01-09 15:55:00,23,34,,,65,CLR:00,25.05,10,30,0,0,,
2022-01-09 16:15:00,23,32,,,69,CLR:00,25.07,10,29,330,3,,
2022-01-09 16:35:00,23,32,,,69,CLR:00,25.06,10,29,0,0,,
2022-01-09 16:55:00,23,30,,,75,CLR:00,25.07,10,27,0,0,,
2022-01-09 17:15:00,23,30,,,75,CLR:00,25.08,10,27,0,0,,
2022-01-09 17:35:00,23,30,,,75,CLR:00,25.09,10,27,20,5,,
2022-01-09 17:55:00,21,27,,,80,CLR:00,25.1,10,25,10,5,,
2022-01-09 18:15:00,23,28,,,80,CLR:00,25.12,10,26,0,0,,
2022-01-09 18:35:00,23,28,,,80,CLR:00,25.13,10,26,0,0,,
2022-01-09 18:55:00,23,28,,,80,CLR:00,25.13,10,26,0,0,,
2022-01-09 19:15:00,23,28,,,80,CLR:00,25.14,10,26,0,0,,
2022-01-09 19:35:00,23,28,,,80,CLR:00,25.14,10,26,0,0,,
2022-01-09 19:55:00,23,27,,,86,CLR:00,25.15,10,26,0,0,,
2022-01-09 20:15:00,23,27,,,86,CLR:00,25.15,10,26,0,0,,
2022-01-09 20:35:00,23,27,,,86,CLR:00,25.15,10,26,230,5,,
2022-01-09 20:55:00,23,27,,,86,CLR:00,25.15,10,26,180,3,,
2022-01-09 21:15:00,23,27,,,86,CLR:00,25.15,10,26,210,5,,
2022-01-09 21:35:00,21,27,,,80,CLR:00,25.14,10,25,180,5,,
2022-01-09 21:55:00,21,27,,,80,CLR:00,25.15,10,25,0,0,,
2022-01-09 22:15:00,21,25,,,86,CLR:00,25.15,10,24,220,6,,
2022-01-09 22:35:00,18,27,,,69,CLR:00,25.14,10,24,240,5,,
2022-01-09 22:55:00,18,27,,,69,CLR:00,25.14,10,24,170,3,,
2022-01-09 23:15:00,19,23,,,86,CLR:00,25.14,10,22,0,0,,
