DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyRelativeHumidity,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,Sunrise,Sunset
2022-01-05T07:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T07:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T08:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T08:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T08:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T09:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T09:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T09:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T10:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T10:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T10:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T11:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T11:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T11:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T12:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T12:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T12:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T13:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T13:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T13:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T14:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T14:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T14:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T15:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T15:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T15:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T16:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T16:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T16:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T17:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T17:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T17:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T18:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T18:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T18:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T19:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T19:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T19:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T20:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T20:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T20:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T21:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T21:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T21:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T22:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T22:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T22:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T23:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T23:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T23:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-05T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0723,1650
2022-01-06T00:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T00:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T00:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T01:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T01:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T01:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T02:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T02:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T02:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T03:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T03:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T03:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T04:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T04:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T04:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T05:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T05:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T05:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T06:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T06:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T06:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T07:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T07:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T07:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T08:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T08:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T08:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T09:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T09:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T09:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T10:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T10:35:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T10:55:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T11:15:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,,
2022-01-06T11:35:00,1,12,,,62,,24.67,,9,130,,3,,
2022-01-06T11:55:00,1,10,,-SN:03 |SN |,67,BKN:07 43 OVC:08 50,24.65,7,8,190,,5,,
2022-01-06T12:15:00,3,12,,-SN:03 |SN |,67,SCT:04 30 BKN:07 50 OVC:08 65,24.63,7,10,230,,3,,
2022-01-06T12:35:00,3,14,,,62,SCT:04 48 OVC:08 60,24.63,10,11,350,,3,,
2022-01-06T12:55:00,3,14,,,62,SCT:04 50 OVC:08 65,24.61,10,11,000,,0,,
2022-01-06T13:15:00,5,16,,,62,SCT:04 50 BKN:07 60,24.59,10,13,040,,5,,
2022-01-06T13:35:00,5,14,,,67,SCT:04 60,24.57,10,12,000,,0,,
2022-01-06T13:55:00,5,14,,,67,SCT:04 60,24.56,10,12,300,,3,,
2022-01-06T14:15:00,5,14,,,67,CLR:00,24.55,10,12,350,,5,,
2022-01-06T14:35:00,5,16,,,62,CLR:00,24.55,10,13,040,,5,,
2022-01-06T14:55:00,5,18,,,58,CLR:00,24.54,10,14,080,,3,,
2022-01-06T15:15:00,5,18,,,58,SCT:04 75,24.54,10,14,000,,0,,
2022-01-06T15:35:00,5,14,,,67,SCT:04 75,24.54,10,12,300,,3,,
2022-01-06T15:55:00,5,14,,,67,CLR:00,24.53,10,12,010,,3,,
2022-01-06T16:15:00,5,12,,,73,SCT:04 75,24.54,10,10,000,,0,,
2022-01-06T16:35:00,5,12,,,73,SCT:04 75,24.55,10,10,000,,0,,
2022-01-06T16:55:00,3,10,,,72,SCT:04 75,24.54,10,8,000,,0,,
2022-01-06T17:15:00,3,10,,,72,CLR:00,24.55,10,8,000,,0,,
2022-01-06T17:35:00,3,10,,,72,SCT:04 80,24.55,10,8,340,,7,,
2022-01-06T17:55:00,3,10,,,72,SCT:04 80,24.54,10,8,000,,0,,
2022-01-06T18:15:00,3,9,,,78,CLR:00,24.53,10,8,350,,6,,
2022-01-06T18:35:00,3,9,,,78,CLR:00,24.54,10,8,300,,7,,
2022-01-06T18:55:00,3,9,,,78,CLR:00,24.51,10,8,000,,0,,
2022-01-06T19:15:00,3,9,,,78,CLR:00,24.52,10,8,330,,5,,
2022-01-06T19:35:00,3,9,,,78,CLR:00,24.51,10,8,340,,3,,
2022-01-06T19:55:00,5,10,,,79,CLR:00,24.47,10,9,VRB,,7,,
2022-01-06T20:15:00,5,10,,,79,CLR:00,24.49,10,9,VRB,17,7,,
2022-01-06T20:35:00,5,10,,,79,CLR:00,24.51,10,9,VRB,21,11,,
2022-01-06T20:55:00,5,10,,,79,CLR:00,24.51,10,9,330,,7,,
2022-01-06T21:15:00,5,10,,,79,SCT:04 90,24.49,10,9,210,,8,,
2022-01-06T21:35:00,7,12,,,79,SCT:04 90,24.48,10,11,350,,5,,
2022-01-06T21:55:00,7,12,,,79,SCT:04 90 SCT:04 120,24.48,10,11,190,16,5,,
2022-01-06T22:15:00,7,12,,,79,SCT:04 90 SCT:04 120,24.48,10,11,000,,0,,
2022-01-06T22:35:00,5,10,,,79,CLR:00,24.49,10,9,340,,3,,
2022-01-06T22:55:00,5,10,,,79,CLR:00,24.49,10,9,160,,3,,
2022-01-06T23:15:00,7,10,,,85,CLR:00,24.49,10,9,260,,6,,
2022-01-06T23:35:00,9,14,,,79,CLR:00,24.46,10,13,250,,3,,
2022-01-06T23:55:00,10,14,,,85,CLR:00,24.45,10,13,000,,0,,
2022-01-06T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0723,1651
2022-01-07T00:15:00,12,18,,,79,CLR:00,24.44,10,16,000,,0,,
2022-01-07T00:35:00,12,19,,,73,CLR:00,24.45,10,17,070,,5,,
2022-01-07T00:55:00,14,19,,,79,CLR:00,24.44,10,17,090,,7,,
2022-01-07T01:15:00,10,18,,,73,CLR:00,24.44,10,16,330,,7,,
2022-01-07T01:35:00,10,16,,,79,CLR:00,24.44,10,14,060,,7,,
2022-01-07T01:55:00,7,12,,,79,CLR:00,24.46,10,11,020,,5,,
2022-01-07T02:15:00,9,12,,,85,CLR:00,24.44,10,11,050,,5,,
2022-01-07T02:35:00,9,14,,,79,CLR:00,24.45,10,13,220,,8,,
2022-01-07T02:55:00,9,14,,,79,CLR:00,24.45,10,13,280,,8,,
2022-01-07T03:15:00,10,14,,,85,CLR:00,24.44,10,13,030,,7,,
2022-01-07T03:35:00,9,14,,,79,CLR:00,24.44,10,13,070,20,5,,
2022-01-07T03:55:00,10,14,,,85,CLR:00,24.44,10,13,130,,5,,
2022-01-07T04:15:00,12,16,,,86,CLR:00,24.44,10,15,140,,5,,
2022-01-07T04:35:00,12,18,,,79,CLR:00,24.44,10,16,040,,3,,
2022-01-07T04:55:00,12,16,,,86,CLR:00,24.44,10,15,200,,3,,
2022-01-07T05:15:00,14,18,,,86,CLR:00,24.43,10,17,VRB,,9,,
2022-01-07T05:35:00,14,19,,,79,CLR:00,24.44,10,17,030,,3,,
2022-01-07T05:55:00,10,16,,,79,CLR:00,24.44,10,14,030,,5,,
2022-01-07T06:15:00,9,12,,,85,CLR:00,24.44,10,11,270,,5,,
2022-01-07T06:35:00,10,14,,,85,CLR:00,24.44,10,13,320,,6,,
2022-01-07T06:55:00,12,18,,,79,CLR:00,24.44,10,16,230,,10,,
2022-01-07T07:15:00,18,21,,,86,CLR:00,24.43,10,20,210,,9,,
2022-01-07T07:35:00,19,23,,,86,CLR:00,24.42,10,22,220,,3,,
2022-01-07T07:55:00,10,18,,,73,CLR:00,24.43,10,16,040,,8,,
2022-01-07T08:15:00,14,19,,,79,CLR:00,24.42,10,17,130,,6,,
2022-01-07T08:35:00,16,21,,,80,CLR:00,24.42,10,19,190,,6,,
2022-01-07T08:55:00,19,27,,,74,CLR:00,24.43,10,24,230,,7,,
2022-01-07T09:15:00,19,27,,,74,CLR:00,24.44,10,24,020,,3,,
2022-01-07T09:35:00,19,27,,,74,CLR:00,24.44,10,24,070,,3,,
2022-01-07T09:55:00,19,32,,,60,CLR:00,24.44,10,27,000,,0,,
2022-01-07T10:15:00,21,34,,,60,CLR:00,24.44,10,29,210,,8,,
2022-01-07T10:35:00,25,36,,,65,CLR:00,24.43,10,32,000,,0,,
2022-01-07T10:55:00,25,39,,,56,CLR:00,24.41,10,33,270,,5,,
2022-01-07T11:15:00,18,57,,,21,CLR:00,24.39,10,40,260,29,20,,
2022-01-07T11:35:00,18,57,,,21,CLR:00,24.38,10,40,260,25,17,,
2022-01-07T11:55:00,16,59,,,18,CLR:00,24.37,10,41,240,30,13,,
2022-01-07T12:15:00,14,61,,,16,CLR:00,24.36,10,41,230,31,15,,
2022-01-07T12:35:00,14,61,,,16,CLR:00,24.35,10,41,240,26,15,,
2022-01-07T12:55:00,14,63,,,15,CLR:00,24.34,10,42,230,36,17,,
2022-01-07T13:15:00,18,61,,,19,CLR:00,24.33,10,42,130,,9,,
2022-01-07T13:35:00,16,59,,,18,CLR:00,24.31,10,41,160,,6,,
2022-01-07T13:55:00,16,63,,,16,CLR:00,24.31,10,43,170,17,13,,
2022-01-07T14:15:00,18,61,,,19,CLR:00,24.31,10,42,210,24,20,,
2022-01-07T14:35:00,18,61,,,19,CLR:00,24.31,10,42,220,24,16,,
2022-01-07T14:55:00,18,61,,,19,CLR:00,24.32,10,42,200,21,13,,
2022-01-07T15:15:00,18,63,,,17,CLR:00,24.32,10,43,230,,3,,
2022-01-07T15:35:00,18,63,,,17,CLR:00,24.31,10,43,210,,7,,
2022-01-07T15:55:00,18,61,,,19,CLR:00,24.31,10,42,200,18,10,,
2022-01-07T16:15:00,18,59,,,20,CLR:00,24.31,10,41,200,21,14,,
2022-01-07T16:35:00,18,59,,,20,CLR:00,24.31,10,41,200,24,14,,
2022-01-07T16:55:00,18,59,,,20,CLR:00,24.29,10,41,190,38,22,,
2022-01-07T17:15:00,16,59,,,18,CLR:00,24.29,10,41,200,24,13,,
2022-01-07T17:35:00,18,55,,,23,CLR:00,24.29,10,39,190,32,21,,
2022-01-07T17:55:00,18,55,,,23,CLR:00,24.29,10,39,180,26,15,,
2022-01-07T18:15:00,19,55,,,24,CLR:00,24.31,10,40,300,20,6,,
2022-01-07T18:35:00,19,54,,,26,CLR:00,24.31,10,39,000,,0,,
2022-01-07T18:55:00,19,54,,,26,CLR:00,24.31,10,39,300,,6,,
2022-01-07T19:15:00,19,54,,,26,CLR:00,24.32,10,39,240,,5,,
2022-01-07T19:35:00,21,54,,,28,CLR:00,24.32,10,40,250,17,11,,
2022-01-07T19:55:00,19,55,,,24,CLR:00,24.32,10,40,250,23,15,,
2022-01-07T20:15:00,19,55,,,24,CLR:00,24.33,10,40,220,18,13,,
2022-01-07T20:35:00,21,54,,,28,CLR:00,24.33,10,40,220,23,18,,
2022-01-07T20:55:00,21,54,,,28,CLR:00,24.33,10,40,250,18,9,,
2022-01-07T21:15:00,19,54,,,26,CLR:00,24.34,10,39,240,21,14,,
2022-01-07T21:35:00,19,54,,,26,CLR:00,24.34,10,39,230,,11,,
2022-01-07T21:55:00,21,52,,,30,CLR:00,24.34,10,39,220,,11,,
2022-01-07T22:15:00,21,52,,,30,CLR:00,24.34,7,39,210,,13,,
2022-01-07T22:35:00,21,52,,,30,CLR:00,24.35,10,39,230,,8,,
2022-01-07T22:55:00,21,52,,,30,CLR:00,24.35,10,39,230,,10,,
2022-01-07T23:15:00,21,50,,,32,CLR:00,24.35,10,38,230,16,8,,
2022-01-07T23:35:00,21,50,,,32,CLR:00,24.34,10,38,220,,8,,
2022-01-07T23:55:00,21,46,,,37,CLR:00,24.34,10,36,200,,9,,
2022-01-07T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0723,1652
2022-01-08T00:15:00,21,48,,,34,CLR:00,24.34,10,37,190,,7,,
2022-01-08T00:35:00,21,48,,,34,CLR:00,24.34,10,37,200,18,13,,
2022-01-08T00:55:00,21,48,,,34,CLR:00,24.34,10,37,210,,10,,
2022-01-08T01:15:00,21,50,,,32,CLR:00,24.34,10,38,200,,10,,
2022-01-08T01:35:00,21,50,,,32,CLR:00,24.35,10,38,230,,8,,
2022-01-08T01:55:00,21,50,,,32,CLR:00,24.34,10,38,190,,8,,
2022-01-08T02:15:00,21,48,,,34,CLR:00,24.34,10,37,VRB,17,14,,
2022-01-08T02:35:00,21,50,,,32,CLR:00,24.34,10,38,200,17,13,,
2022-01-08T02:55:00,21,48,,,34,CLR:00,24.35,10,37,000,,0,,
2022-01-08T03:15:00,21,46,,,37,CLR:00,24.35,10,36,190,,6,,
2022-01-08T03:35:00,21,46,,,37,CLR:00,24.35,10,36,230,,3,,
2022-01-08T03:55:00,21,46,,,37,CLR:00,24.35,7,36,190,,5,,
2022-01-08T04:15:00,21,46,,,37,CLR:00,24.34,10,36,170,,7,,
2022-01-08T04:35:00,21,48,,,34,CLR:00,24.34,10,37,200,,5,,
2022-01-08T04:55:00,21,46,,,37,CLR:00,24.35,10,36,180,,6,,
2022-01-08T05:15:00,21,50,,,32,CLR:00,24.36,10,38,210,,9,,
2022-01-08T05:35:00,21,50,,,32,CLR:00,24.37,10,38,210,17,9,,
2022-01-08T05:55:00,21,50,,,32,CLR:00,24.37,10,38,200,,7,,
2022-01-08T06:15:00,21,48,,,34,CLR:00,24.38,10,37,190,,5,,
2022-01-08T06:35:00,21,46,,,37,CLR:00,24.38,10,36,200,,9,,
2022-01-08T06:55:00,23,46,,,40,CLR:00,24.39,10,36,190,,7,,
2022-01-08T07:15:00,23,46,,,40,CLR:00,24.39,10,36,210,,11,,
2022-01-08T07:35:00,23,46,,,40,CLR:00,24.39,10,36,210,,9,,
2022-01-08T07:55:00,23,48,,,37,CLR:00,24.41,10,37,310,,3,,
2022-01-08T08:15:00,23,39,,,52,CLR:00,24.42,10,32,000,,0,,
2022-01-08T08:35:00,21,41,,,45,CLR:00,24.44,10,33,050,,3,,
2022-01-08T08:55:00,21,36,,,56,CLR:00,24.46,10,30,070,,7,,
2022-01-08T09:15:00,21,34,,,60,SCT:04 80,24.49,10,29,000,,0,,
2022-01-08T09:35:00,21,37,,,52,SCT:04 80,24.49,10,31,000,,0,,
2022-01-08T09:55:00,23,39,,,52,SCT:04 80,24.49,10,33,190,,5,,
2022-01-08T10:15:00,23,39,,,52,CLR:00,24.49,10,33,120,,5,,
2022-01-08T10:35:00,25,41,,,53,CLR:00,24.5,10,34,000,,0,,
2022-01-08T10:55:00,27,41,,,57,CLR:00,24.51,10,35,000,,0,,
2022-01-08T11:15:00,27,43,,,53,CLR:00,24.51,10,36,170,,5,,
2022-01-08T11:35:00,25,43,,,49,CLR:00,24.51,10,35,160,,3,,
2022-01-08T11:55:00,27,41,,,57,CLR:00,24.52,10,35,140,,3,,
2022-01-08T12:15:00,27,41,,,57,CLR:00,24.53,10,35,000,,0,,
2022-01-08T12:35:00,27,45,,,49,CLR:00,24.52,10,37,140,,7,,
2022-01-08T12:55:00,27,43,,,53,CLR:00,24.51,10,36,150,,7,,
2022-01-08T13:15:00,28,43,,,57,CLR:00,24.52,10,36,030,,8,,
2022-01-08T13:35:00,28,43,,,57,BKN:07 110,24.52,10,36,040,,7,,
2022-01-08T13:55:00,28,41,,,61,OVC:08 110,24.54,10,35,310,,5,,
2022-01-08T14:15:00,28,41,,,61,BKN:07 110,24.55,10,35,320,,3,,
2022-01-08T14:35:00,28,41,,,61,CLR:00,24.55,10,35,340,,3,,
2022-01-08T14:55:00,28,41,,,61,CLR:00,24.56,10,35,000,,0,,
2022-01-08T15:15:00,28,41,,,61,CLR:00,24.57,10,35,000,,0,,
2022-01-08T15:35:00,28,41,,,61,CLR:00,24.59,10,35,160,,6,,
2022-01-08T15:55:00,27,43,,,53,CLR:00,24.6,10,36,130,,3,,
2022-01-08T16:15:00,28,43,,,57,CLR:00,24.61,10,36,000,,0,,
2022-01-08T16:35:00,28,41,,,61,CLR:00,24.63,10,35,330,,7,,
2022-01-08T16:55:00,28,39,,,65,CLR:00,24.65,10,34,330,,5,,
2022-01-08T17:15:00,28,37,,,70,CLR:00,24.67,10,33,360,,6,,
2022-01-08T17:35:00,27,37,,,65,CLR:00,24.68,10,33,010,,9,,
2022-01-08T17:55:00,25,39,,,56,CLR:00,24.71,10,33,030,,13,,
2022-01-08T18:15:00,28,39,,,65,CLR:00,24.73,10,34,140,17,7,,
2022-01-08T18:35:00,28,39,,,65,SCT:04 55 SCT:04 90,24.75,10,34,110,,5,,
2022-01-08T18:55:00,28,37,,,70,SCT:04 46 SCT:04 55,24.77,10,33,110,,6,,
2022-01-08T19:15:00,27,37,,,65,SCT:04 55 SCT:04 70,24.79,10,33,130,,5,,
2022-01-08T19:35:00,23,36,,,60,CLR:00,24.79,10,31,160,,5,,
2022-01-08T19:55:00,25,36,,,65,CLR:00,24.79,10,32,170,,5,,
2022-01-08T20:15:00,25,36,,,65,CLR:00,24.8,10,32,160,,7,,
2022-01-08T20:35:00,23,34,,,65,CLR:00,24.81,10,30,160,,9,,
2022-01-08T20:55:00,21,34,,,60,CLR:00,24.83,10,29,120,,6,,
2022-01-08T21:15:00,21,34,,,60,CLR:00,24.85,10,29,120,,9,,
2022-01-08T21:35:00,21,32,,,64,CLR:00,24.86,10,28,140,,3,,
2022-01-08T21:55:00,21,32,,,64,CLR:00,24.88,10,28,000,,0,,
2022-01-08T22:15:00,21,30,,,69,BKN:07 36,24.9,10,27,000,,0,,
2022-01-08T22:35:00,21,32,,,64,BKN:07 36,24.9,10,28,000,,0,,
2022-01-08T22:55:00,23,32,,,69,SCT:04 36,24.91,10,29,000,,0,,
2022-01-08T23:15:00,21,30,,,69,CLR:00,24.91,10,27,000,,0,,
2022-01-08T23:35:00,21,30,,,69,CLR:00,24.91,10,27,000,,0,,
2022-01-08T23:55:00,23,28,,,80,CLR:00,24.92,10,26,000,,0,,
2022-01-08T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0723,1653
2022-01-09T00:15:00,23,28,,,80,CLR:00,24.92,10,26,070,,5,,
2022-01-09T00:35:00,21,28,,,74,CLR:00,24.91,10,25,000,,0,,
2022-01-09T00:55:00,21,25,,,86,CLR:00,24.92,10,24,310,,6,,
2022-01-09T01:15:00,21,25,,,86,CLR:00,24.93,10,24,360,,5,,
2022-01-09T01:35:00,21,23,,,93,CLR:00,24.95,10,22,350,,5,,
2022-01-09T01:55:00,21,23,,,93,CLR:00,24.95,10,22,320,,3,,
2022-01-09T02:15:00,21,23,,,93,CLR:00,24.96,10,22,330,,3,,
2022-01-09T02:35:00,21,23,,,93,CLR:00,24.96,10,22,350,,3,,
2022-01-09T02:55:00,21,23,,,93,SCT:04 18,24.96,10,22,340,,3,,
2022-01-09T03:15:00,19,23,,,86,BKN:07 16,24.96,10,22,330,,6,,
2022-01-09T03:35:00,21,23,,,93,BKN:07 16,24.96,10,22,320,,3,,
2022-01-09T03:55:00,21,23,,,93,OVC:08 16,24.96,10,22,000,,0,,
2022-01-09T04:15:00,21,25,,,86,OVC:08 16,24.96,10,24,000,,0,,
2022-01-09T04:35:00,21,25,,,86,OVC:08 16,24.96,10,24,350,,3,,
2022-01-09T04:55:00,21,25,,,86,OVC:08 16,24.96,10,24,350,,3,,
2022-01-09T05:15:00,21,25,,,86,OVC:08 16,24.96,10,24,350,,6,,
2022-01-09T05:35:00,19,23,,,86,BKN:07 16,24.97,10,22,340,,3,,
2022-01-09T05:55:00,19,23,,,86,OVC:08 16,24.98,10,22,340,,5,,
2022-01-09T06:15:00,19,23,,,86,OVC:08 16,24.98,10,22,000,,0,,
2022-01-09T06:35:00,19,23,,,86,OVC:08 18,24.99,10,22,300,,3,,
2022-01-09T06:55:00,19,23,,,86,OVC:08 18,24.99,10,22,000,,0,,
2022-01-09T07:15:00,21,25,,,86,OVC:08 18,24.99,10,24,000,,0,,
2022-01-09T07:35:00,21,25,,,86,OVC:08 18,24.99,10,24,260,,3,,
2022-01-09T07:55:00,21,25,,,86,BKN:07 16,24.99,10,24,000,,0,,
2022-01-09T08:15:00,19,25,,,80,BKN:07 16,24.99,10,23,000,,0,,
2022-01-09T08:35:00,21,25,,,86,SCT:04 8 OVC:08 16,25.01,10,24,000,,0,,
2022-01-09T08:55:00,19,27,,,74,OVC:08 16,25.02,10,24,000,,0,,
2022-01-09T09:15:00,19,27,,,74,OVC:08 16,25.03,10,24,000,,0,,
2022-01-09T09:35:00,21,28,,,74,BKN:07 14,25.03,10,25,000,,0,,
2022-01-09T09:55:00,21,28,,,74,BKN:07 14,25.04,10,25,000,,0,,
2022-01-09T10:15:00,21,28,,,74,BKN:07 14,25.04,10,25,010,,5,,
2022-01-09T10:35:00,21,28,,,74,SCT:04 14,25.04,10,25,010,,3,,
2022-01-09T10:55:00,21,30,,,69,SCT:04 14,25.05,10,27,000,,0,,
2022-01-09T11:15:00,21,30,,,69,CLR:00,25.04,10,27,000,,0,,
2022-01-09T11:35:00,21,30,,,69,CLR:00,25.04,10,27,350,,5,,
2022-01-09T11:55:00,21,30,,,69,CLR:00,25.03,10,27,340,,3,,
2022-01-09T12:15:00,21,30,,,69,CLR:00,25.03,10,27,000,,0,,
2022-01-09T12:35:00,21,32,,,64,CLR:00,25.03,10,28,310,,3,,
2022-01-09T12:55:00,23,32,,,69,CLR:00,25.03,10,29,330,,6,,
2022-01-09T13:15:00,23,32,,,69,CLR:00,25.03,10,29,000,,0,,
2022-01-09T13:35:00,23,32,,,69,CLR:00,25.03,10,29,000,,0,,
2022-01-09T13:55:00,23,32,,,69,CLR:00,25.03,10,29,050,,3,,
2022-01-09T14:15:00,23,32,,,69,CLR:00,25.03,10,29,000,,0,,
2022-01-09T14:35:00,23,34,,,65,CLR:00,25.03,10,30,160,,3,,
2022-01-09T14:55:00,23,34,,,65,CLR:00,25.03,10,30,130,,3,,
2022-01-09T15:15:00,21,34,,,60,CLR:00,25.04,10,29,000,,0,,
2022-01-09T15:35:00,21,34,,,60,CLR:00,25.05,10,29,000,,0,,
2022-01-09T15:55:00,23,34,,,65,CLR:00,25.05,10,30,000,,0,,
2022-01-09T16:15:00,23,32,,,69,CLR:00,25.07,10,29,330,,3,,
2022-01-09T16:35:00,23,32,,,69,CLR:00,25.06,10,29,000,,0,,
2022-01-09T16:55:00,23,30,,,75,CLR:00,25.07,10,27,000,,0,,
2022-01-09T17:15:00,23,30,,,75,CLR:00,25.08,10,27,000,,0,,
